x_estimate,y_estimate,z_estimate,battery_voltage
0.68,0.71,-0.25,4.04868078231812
0.68,0.71,-0.25,4.04340219497681
0.68,0.71,-0.25,4.04340219497681
0.68,0.71,-0.25,4.04340219497681
0.68,0.71,-0.25,4.04340219497681
0.67,0.71,-0.24,4.04868078231812
0.67,0.71,-0.25,4.04868078231812
0.67,0.71,-0.25,4.05395936965942
0.67,0.71,-0.25,4.05395936965942
0.67,0.72,-0.26,4.04868078231812
0.67,0.71,-0.26,4.04340219497681
0.67,0.71,-0.26,4.04340219497681
0.67,0.71,-0.26,4.0381236076355
0.66,0.71,-0.26,4.0381236076355
0.67,0.71,-0.26,4.04340219497681
0.67,0.72,-0.26,4.04868078231812
0.67,0.73,-0.26,4.04868078231812
0.67,0.72,-0.25,4.05395936965942
0.67,0.73,-0.26,4.05395936965942
0.67,0.73,-0.26,4.04868078231812
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.72,-0.25,4.04340219497681
0.66,0.72,-0.26,4.04868078231812
0.66,0.73,-0.26,4.05395936965942
0.66,0.72,-0.26,4.05395936965942
0.66,0.72,-0.26,4.05395936965942
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.26,4.04868078231812
0.65,0.72,-0.26,4.04340219497681
0.66,0.72,-0.25,4.0381236076355
0.66,0.72,-0.25,4.04340219497681
0.65,0.72,-0.25,4.04340219497681
0.66,0.72,-0.25,4.04868078231812
0.66,0.72,-0.25,4.04868078231812
0.66,0.72,-0.25,4.05395936965942
0.66,0.72,-0.25,4.04868078231812
0.66,0.72,-0.26,4.04340219497681
0.66,0.72,-0.26,4.04340219497681
0.66,0.72,-0.25,4.0381236076355
0.66,0.72,-0.25,4.0381236076355
0.66,0.72,-0.26,4.0381236076355
0.66,0.72,-0.26,4.04340219497681
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.26,4.05395936965942
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.26,4.04868078231812
0.67,0.73,-0.26,4.04340219497681
0.66,0.72,-0.26,4.0381236076355
0.66,0.72,-0.25,4.0381236076355
0.66,0.72,-0.26,4.0381236076355
0.66,0.72,-0.25,4.04340219497681
0.66,0.73,-0.26,4.04868078231812
0.66,0.73,-0.25,4.04868078231812
0.66,0.73,-0.26,4.05395936965942
0.66,0.72,-0.25,4.05395936965942
0.66,0.73,-0.25,4.04868078231812
0.66,0.73,-0.25,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04340219497681
0.66,0.73,-0.26,4.04868078231812
0.66,0.73,-0.26,4.05395936965942
0.67,0.72,-0.27,4.05395936965942
0.67,0.72,-0.27,4.05395936965942
0.67,0.72,-0.27,4.04868078231812
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.26,4.04340219497681
0.66,0.72,-0.26,4.04340219497681
0.66,0.72,-0.26,4.04340219497681
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.26,4.04868078231812
0.66,0.72,-0.27,4.04868078231812
0.65,0.72,-0.26,4.05395936965942
0.65,0.73,-0.26,4.05395936965942
0.66,0.73,-0.27,4.04868078231812
0.66,0.73,-0.27,4.04340219497681
0.66,0.73,-0.27,4.0381236076355
0.66,0.74,-0.27,4.0381236076355
0.65,0.73,-0.26,4.04340219497681
0.65,0.74,-0.27,4.04340219497681
0.65,0.74,-0.27,4.04868078231812
0.65,0.74,-0.27,4.05395936965942
0.65,0.74,-0.27,4.05395936965942
0.65,0.74,-0.27,4.05395936965942
0.65,0.74,-0.26,4.04868078231812
0.65,0.74,-0.27,4.04340219497681
0.65,0.74,-0.27,4.0381236076355
0.65,0.74,-0.27,4.0381236076355
0.65,0.74,-0.27,4.04340219497681
0.65,0.74,-0.27,4.04340219497681
0.65,0.74,-0.27,4.04868078231812
0.65,0.73,-0.27,4.04868078231812
0.65,0.74,-0.27,4.05395936965942
0.64,0.74,-0.27,4.04868078231812
0.64,0.74,-0.28,4.04340219497681
0.64,0.74,-0.28,4.04340219497681
0.64,0.74,-0.28,4.0381236076355
0.64,0.74,-0.28,4.00645208358765
0.64,0.74,-0.26,3.48914957046509
0.64,0.75,-0.27,3.43108510971069
0.65,0.75,-0.26,3.34662771224976
0.65,0.74,-0.27,3.34662771224976
0.65,0.75,-0.27,3.35190629959106
0.65,0.75,-0.27,3.37829923629761
0.65,0.75,-0.27,3.40469217300415
0.65,0.75,-0.28,3.44164228439331
0.65,0.75,-0.28,3.47331380844116
0.65,0.76,-0.29,3.47331380844116
0.65,0.76,-0.29,3.50498533248901
0.65,0.76,-0.28,3.52082109451294
0.65,0.76,-0.28,3.54193544387817
0.66,0.76,-0.28,3.5683286190033
0.65,0.76,-0.28,3.58944296836853
0.66,0.75,-0.28,3.58944296836853
0.66,0.76,-0.27,3.60527873039246
0.66,0.76,-0.27,3.60527873039246
0.66,0.76,-0.27,3.61583590507507
0.66,0.76,-0.27,3.61055731773376
0.66,0.76,-0.27,3.61583590507507
0.65,0.76,-0.27,3.61583590507507
0.66,0.76,-0.27,3.62111449241638
0.65,0.76,-0.27,3.631671667099
0.65,0.76,-0.27,3.631671667099
0.66,0.75,-0.26,3.62111449241638
0.65,0.75,-0.26,3.61583590507507
0.65,0.76,-0.26,3.61583590507507
0.65,0.76,-0.26,3.61055731773376
0.65,0.76,-0.27,3.60527873039246
0.65,0.76,-0.27,3.60527873039246
0.65,0.76,-0.27,3.59472155570984
0.65,0.76,-0.27,3.58944296836853
0.65,0.76,-0.27,3.58944296836853
0.65,0.76,-0.27,3.58416438102722
0.65,0.77,-0.27,3.5736072063446
0.65,0.77,-0.27,3.55777144432068
0.66,0.76,-0.27,3.54193544387817
0.66,0.76,-0.27,3.53137826919556
0.66,0.76,-0.26,3.53137826919556
0.66,0.76,-0.26,3.53137826919556
0.66,0.76,-0.26,3.53665685653687
0.65,0.77,-0.26,3.52609968185425
0.65,0.77,-0.26,3.52609968185425
0.65,0.76,-0.26,3.51554250717163
0.65,0.76,-0.25,3.51554250717163
0.65,0.76,-0.25,3.51026391983032
0.65,0.75,-0.25,3.49970674514771
0.65,0.76,-0.24,3.49970674514771
0.65,0.76,-0.24,3.4944281578064
0.65,0.76,-0.24,3.4944281578064
0.65,0.75,-0.24,3.4944281578064
0.65,0.75,-0.24,3.4944281578064
0.65,0.75,-0.24,3.4944281578064
0.65,0.74,-0.24,3.48914957046509
0.65,0.74,-0.24,3.48387098312378
0.65,0.74,-0.23,3.47859239578247
0.64,0.74,-0.22,3.47859239578247
0.64,0.73,-0.22,3.46803522109985
0.64,0.73,-0.21,3.46275663375854
0.64,0.73,-0.21,3.46803522109985
0.64,0.72,-0.19,3.47331380844116
0.63,0.72,-0.18,3.47331380844116
0.63,0.72,-0.17,3.47331380844116
0.63,0.72,-0.17,3.48387098312378
0.63,0.72,-0.17,3.48914957046509
0.63,0.71,-0.16,3.4944281578064
0.63,0.71,-0.15,3.49970674514771
0.63,0.72,-0.15,3.50498533248901
0.63,0.71,-0.14,3.50498533248901
0.63,0.71,-0.14,3.51554250717163
0.63,0.71,-0.13,3.52609968185425
0.64,0.7,-0.13,3.53137826919556
0.64,0.7,-0.12,3.54193544387817
0.64,0.7,-0.11,3.54721426963806
0.64,0.7,-0.1,3.54721426963806
0.64,0.69,-0.08,3.54721426963806
0.65,0.69,-0.07,3.54721426963806
0.65,0.69,-0.07,3.55249285697937
0.65,0.69,-0.06,3.55249285697937
0.66,0.69,-0.05,3.55777144432068
0.66,0.68,-0.04,3.55777144432068
0.66,0.68,-0.02,3.56305003166199
0.66,0.68,-0.01,3.5683286190033
0.67,0.68,-0.0,3.57888579368591
0.67,0.68,0.01,3.58416438102722
0.67,0.67,0.02,3.58944296836853
0.68,0.67,0.02,3.58944296836853
0.68,0.68,0.03,3.59472155570984
0.68,0.67,0.05,3.60000014305115
0.68,0.68,0.06,3.61055731773376
