x_estimate,y_estimate,z_estimate,battery_voltage
1.08,0.82,0.24,4.05395936965942
1.08,0.81,0.22,4.06451654434204
1.08,0.81,0.22,4.06451654434204
1.08,0.81,0.22,4.06451654434204
1.08,0.81,0.21,4.05923795700073
1.07,0.82,0.2,4.05395936965942
1.08,0.82,0.18,4.04868078231812
1.07,0.82,0.18,4.04868078231812
1.08,0.81,0.15,4.05395936965942
1.08,0.81,0.15,4.05395936965942
1.08,0.81,0.13,4.05923795700073
1.08,0.8,0.12,4.06451654434204
1.08,0.8,0.11,4.06451654434204
1.08,0.8,0.1,4.06451654434204
1.08,0.8,0.08,4.05923795700073
1.08,0.8,0.08,4.05923795700073
1.08,0.79,0.06,4.04868078231812
1.08,0.79,0.04,4.04868078231812
1.07,0.79,0.03,4.04868078231812
1.07,0.8,0.03,4.05395936965942
1.07,0.8,0.02,4.05923795700073
1.07,0.8,0.02,4.05923795700073
1.07,0.8,-0.01,4.06451654434204
1.07,0.81,-0.01,4.05923795700073
1.06,0.81,-0.02,4.05923795700073
1.06,0.81,-0.03,4.05395936965942
1.06,0.81,-0.05,4.04868078231812
1.06,0.8,-0.06,4.04868078231812
1.06,0.8,-0.07,4.04868078231812
1.06,0.8,-0.08,4.05395936965942
1.06,0.8,-0.09,4.05923795700073
1.06,0.8,-0.1,4.06451654434204
1.05,0.79,-0.11,4.06451654434204
1.06,0.79,-0.12,4.06451654434204
1.05,0.79,-0.12,4.05923795700073
1.05,0.79,-0.12,4.05395936965942
1.05,0.79,-0.13,4.04868078231812
1.05,0.79,-0.13,4.04868078231812
1.05,0.79,-0.14,4.05395936965942
1.05,0.79,-0.15,4.05395936965942
1.05,0.78,-0.15,4.05923795700073
1.05,0.79,-0.15,4.05923795700073
1.05,0.78,-0.16,4.06451654434204
1.05,0.78,-0.17,4.05923795700073
1.05,0.78,-0.18,4.05395936965942
1.05,0.78,-0.18,4.05395936965942
1.04,0.78,-0.18,4.05395936965942
1.04,0.78,-0.19,4.04868078231812
1.04,0.78,-0.2,4.04868078231812
1.04,0.78,-0.21,4.04868078231812
1.04,0.78,-0.21,4.05923795700073
1.04,0.79,-0.21,4.05923795700073
1.04,0.78,-0.22,4.06451654434204
1.04,0.78,-0.23,4.06451654434204
1.04,0.78,-0.23,4.06451654434204
1.04,0.78,-0.24,4.05923795700073
1.04,0.78,-0.24,4.04868078231812
1.04,0.78,-0.24,4.04868078231812
1.04,0.78,-0.25,4.04868078231812
1.04,0.78,-0.25,4.04868078231812
1.04,0.78,-0.26,4.05395936965942
1.04,0.78,-0.26,4.05395936965942
1.04,0.77,-0.27,4.06451654434204
1.04,0.77,-0.27,4.06451654434204
1.05,0.77,-0.28,4.06451654434204
1.04,0.77,-0.29,4.05923795700073
1.04,0.77,-0.29,4.05395936965942
1.04,0.76,-0.29,4.04868078231812
1.04,0.77,-0.29,4.04868078231812
1.04,0.76,-0.29,4.04868078231812
1.04,0.76,-0.3,4.04868078231812
1.04,0.76,-0.3,4.05395936965942
1.04,0.77,-0.31,4.06451654434204
1.04,0.77,-0.31,4.06451654434204
1.04,0.76,-0.32,4.05923795700073
1.04,0.77,-0.32,4.05395936965942
1.04,0.76,-0.32,4.05395936965942
1.04,0.76,-0.33,4.04868078231812
1.04,0.76,-0.33,4.04340219497681
1.04,0.76,-0.33,4.04868078231812
1.04,0.76,-0.34,4.05395936965942
1.04,0.75,-0.33,4.05923795700073
1.04,0.75,-0.34,4.05923795700073
1.04,0.75,-0.34,4.06451654434204
1.04,0.75,-0.35,4.06451654434204
1.04,0.75,-0.35,4.05923795700073
1.04,0.75,-0.36,4.05395936965942
1.04,0.75,-0.36,4.04868078231812
1.04,0.75,-0.36,4.04868078231812
1.04,0.74,-0.36,4.04868078231812
1.04,0.75,-0.36,4.05395936965942
1.04,0.74,-0.36,4.05923795700073
1.04,0.74,-0.37,4.06451654434204
1.03,0.74,-0.37,4.06451654434204
1.03,0.74,-0.37,4.06451654434204
1.03,0.74,-0.38,4.05923795700073
1.03,0.74,-0.39,4.04868078231812
1.03,0.75,-0.39,4.04868078231812
1.03,0.74,-0.39,4.04868078231812
1.03,0.74,-0.39,4.05395936965942
1.03,0.74,-0.4,4.05395936965942
1.03,0.74,-0.4,4.05923795700073
1.04,0.74,-0.41,3.85865092277527
1.04,0.74,-0.41,3.35718488693237
1.04,0.75,-0.41,3.25689172744751
1.04,0.75,-0.42,3.13548398017883
1.04,0.75,-0.42,3.13548398017883
1.04,0.75,-0.42,3.1143696308136
1.04,0.75,-0.43,3.13020539283752
1.04,0.76,-0.43,3.15659832954407
1.04,0.75,-0.43,3.19882702827454
