x_estimate,y_estimate,z_estimate,battery_voltage
0.81,0.73,-0.22,4.1014666557312
0.81,0.73,-0.22,4.1014666557312
0.81,0.72,-0.22,4.1014666557312
0.82,0.72,-0.22,4.10674524307251
0.82,0.72,-0.22,4.11202383041382
0.82,0.72,-0.23,4.11202383041382
0.82,0.72,-0.22,4.11202383041382
0.82,0.73,-0.22,4.11202383041382
0.82,0.73,-0.22,4.11202383041382
0.82,0.73,-0.23,4.10674524307251
0.82,0.73,-0.23,4.10674524307251
0.82,0.73,-0.23,4.1014666557312
0.82,0.73,-0.23,4.10674524307251
0.82,0.73,-0.23,4.10674524307251
0.82,0.73,-0.23,4.11202383041382
0.82,0.74,-0.23,4.11202383041382
0.82,0.74,-0.24,4.11202383041382
0.82,0.74,-0.24,4.11202383041382
0.83,0.73,-0.24,4.11202383041382
0.82,0.74,-0.24,4.11202383041382
0.82,0.74,-0.24,4.10674524307251
0.82,0.74,-0.24,4.1014666557312
0.82,0.74,-0.24,4.10674524307251
0.82,0.74,-0.25,4.10674524307251
0.82,0.74,-0.25,4.11202383041382
0.82,0.74,-0.25,4.11202383041382
0.82,0.75,-0.25,4.11202383041382
0.81,0.75,-0.25,4.11202383041382
0.81,0.75,-0.25,4.10674524307251
0.81,0.75,-0.25,4.10674524307251
0.81,0.75,-0.25,4.1014666557312
0.81,0.75,-0.25,4.1014666557312
0.81,0.75,-0.25,4.1014666557312
0.81,0.75,-0.25,4.10674524307251
0.81,0.75,-0.24,4.10674524307251
0.82,0.75,-0.24,4.11202383041382
0.81,0.75,-0.24,4.11202383041382
0.82,0.75,-0.24,4.11202383041382
0.81,0.75,-0.24,4.11202383041382
0.82,0.75,-0.24,4.10674524307251
0.82,0.75,-0.24,4.1014666557312
0.82,0.75,-0.23,4.1014666557312
0.82,0.75,-0.24,4.10674524307251
0.82,0.75,-0.24,4.10674524307251
0.82,0.75,-0.23,4.10674524307251
0.82,0.75,-0.23,4.11202383041382
0.82,0.75,-0.23,4.11202383041382
0.82,0.75,-0.23,4.11202383041382
0.82,0.75,-0.24,4.10674524307251
0.82,0.75,-0.24,4.10674524307251
0.82,0.75,-0.23,4.1014666557312
0.81,0.75,-0.23,4.1014666557312
0.82,0.75,-0.23,4.1014666557312
0.81,0.75,-0.22,4.10674524307251
0.81,0.74,-0.23,4.11202383041382
