x_estimate,y_estimate,z_estimate,battery_voltage
0.72,0.78,-0.2,4.11202383041382
0.72,0.79,-0.2,4.10674524307251
0.72,0.79,-0.2,4.1014666557312
0.72,0.79,-0.19,4.1014666557312
0.72,0.79,-0.2,4.1014666557312
0.72,0.78,-0.2,4.10674524307251
0.72,0.78,-0.2,4.10674524307251
0.72,0.78,-0.2,4.11202383041382
0.72,0.78,-0.2,4.11202383041382
0.72,0.79,-0.2,4.11202383041382
0.72,0.78,-0.19,4.11202383041382
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.1014666557312
0.71,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.10674524307251
0.71,0.78,-0.19,4.11202383041382
0.71,0.78,-0.19,4.11202383041382
0.71,0.79,-0.19,4.11202383041382
0.71,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.2,4.10674524307251
0.72,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.10674524307251
0.72,0.77,-0.19,4.11202383041382
0.72,0.77,-0.2,4.11202383041382
0.73,0.77,-0.19,4.11202383041382
0.73,0.77,-0.19,4.10674524307251
0.73,0.77,-0.2,4.10674524307251
0.73,0.77,-0.2,4.1014666557312
0.73,0.77,-0.2,4.1014666557312
0.73,0.77,-0.2,4.1014666557312
0.73,0.77,-0.19,4.10674524307251
0.72,0.78,-0.2,4.10674524307251
0.72,0.78,-0.2,4.11202383041382
0.72,0.77,-0.2,4.11202383041382
0.72,0.77,-0.2,4.10674524307251
0.72,0.77,-0.2,4.10674524307251
0.72,0.78,-0.21,4.10674524307251
0.72,0.78,-0.21,4.1014666557312
0.72,0.78,-0.21,4.1014666557312
0.72,0.78,-0.2,4.1014666557312
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.2,4.10674524307251
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.11202383041382
0.72,0.78,-0.19,4.11202383041382
0.72,0.79,-0.19,4.10674524307251
0.72,0.79,-0.2,4.1014666557312
0.72,0.79,-0.2,4.1014666557312
0.72,0.79,-0.2,4.1014666557312
0.72,0.79,-0.19,4.1014666557312
0.72,0.79,-0.2,4.10674524307251
0.72,0.79,-0.2,4.10674524307251
0.72,0.79,-0.2,4.11202383041382
0.72,0.79,-0.2,4.11202383041382
0.72,0.78,-0.19,4.11202383041382
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.1014666557312
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.10674524307251
0.72,0.78,-0.19,4.11202383041382
0.72,0.79,-0.18,4.11202383041382
0.71,0.79,-0.19,4.11202383041382
0.71,0.79,-0.19,4.11202383041382
0.71,0.79,-0.19,4.10674524307251
0.71,0.79,-0.19,4.1014666557312
0.71,0.79,-0.19,4.1014666557312
0.71,0.78,-0.19,4.1014666557312
0.71,0.78,-0.2,4.10674524307251
0.71,0.78,-0.19,4.10674524307251
0.71,0.78,-0.19,4.10674524307251
0.71,0.78,-0.19,4.11202383041382
0.71,0.78,-0.19,4.10674524307251
0.71,0.78,-0.19,4.10674524307251
0.71,0.78,-0.2,4.1014666557312
0.71,0.78,-0.2,4.1014666557312
0.71,0.78,-0.2,4.1014666557312
0.71,0.78,-0.2,4.1014666557312
0.7,0.78,-0.2,4.10674524307251
0.71,0.78,-0.2,4.10674524307251
0.71,0.78,-0.21,4.11202383041382
0.71,0.78,-0.21,4.11202383041382
0.71,0.78,-0.19,4.11202383041382
0.71,0.77,-0.2,4.10674524307251
0.71,0.77,-0.2,4.10674524307251
0.71,0.77,-0.2,4.1014666557312
0.71,0.77,-0.19,4.1014666557312
0.71,0.77,-0.2,4.1014666557312
0.71,0.78,-0.2,4.10674524307251
0.71,0.78,-0.2,4.10674524307251
0.71,0.78,-0.2,4.11202383041382
0.71,0.78,-0.2,4.11202383041382
0.72,0.78,-0.2,4.11202383041382
0.72,0.79,-0.2,4.11202383041382
0.71,0.78,-0.21,4.10674524307251
0.72,0.78,-0.21,3.80586504936218
0.72,0.79,-0.21,3.66334319114685
0.72,0.79,-0.21,3.61583590507507
0.72,0.79,-0.22,3.60000014305115
0.72,0.79,-0.22,3.60000014305115
0.72,0.79,-0.22,3.61055731773376
0.72,0.79,-0.22,3.631671667099
0.71,0.78,-0.22,3.65278601646423
0.71,0.79,-0.22,3.67917895317078
0.72,0.78,-0.21,3.70029330253601
0.71,0.78,-0.21,3.70029330253601
0.71,0.78,-0.22,3.72140765190125
0.72,0.78,-0.22,3.74252200126648
0.71,0.78,-0.22,3.75835776329041
0.72,0.78,-0.21,3.76891493797302
0.72,0.78,-0.21,3.77947211265564
0.72,0.78,-0.21,3.77947211265564
0.72,0.77,-0.21,3.79002928733826
0.72,0.77,-0.21,3.79002928733826
0.72,0.77,-0.21,3.79002928733826
0.72,0.77,-0.21,3.78475069999695
0.72,0.78,-0.21,3.78475069999695
0.72,0.77,-0.21,3.78475069999695
0.72,0.77,-0.2,3.77947211265564
0.72,0.77,-0.2,3.78475069999695
0.72,0.77,-0.2,3.79002928733826
0.72,0.77,-0.19,3.79002928733826
0.72,0.77,-0.19,3.79002928733826
0.72,0.77,-0.2,3.79002928733826
0.72,0.77,-0.19,3.79002928733826
0.72,0.77,-0.19,3.78475069999695
0.72,0.77,-0.19,3.77419352531433
0.72,0.77,-0.19,3.76363635063171
0.72,0.77,-0.19,3.76363635063171
0.72,0.77,-0.19,3.76363635063171
0.72,0.77,-0.19,3.76363635063171
0.72,0.77,-0.19,3.7530791759491
0.73,0.77,-0.19,3.74780058860779
0.72,0.77,-0.19,3.74780058860779
0.72,0.77,-0.18,3.73724341392517
0.72,0.78,-0.18,3.72668623924255
0.72,0.77,-0.18,3.72668623924255
0.72,0.78,-0.18,3.71612906455994
0.72,0.77,-0.18,3.71085047721863
0.72,0.77,-0.18,3.71085047721863
0.72,0.78,-0.18,3.70557188987732
0.72,0.77,-0.17,3.70029330253601
0.72,0.78,-0.17,3.70029330253601
0.72,0.78,-0.17,3.6950147151947
0.72,0.78,-0.17,3.68973612785339
0.72,0.78,-0.16,3.67917895317078
0.72,0.78,-0.16,3.66862177848816
0.72,0.78,-0.16,3.66334319114685
0.72,0.78,-0.16,3.66334319114685
0.72,0.78,-0.15,3.66334319114685
0.72,0.78,-0.14,3.66862177848816
0.72,0.79,-0.13,3.66334319114685
0.71,0.79,-0.13,3.66334319114685
0.71,0.79,-0.13,3.66334319114685
0.72,0.79,-0.13,3.66334319114685
0.72,0.8,-0.13,3.66334319114685
0.72,0.8,-0.11,3.65278601646423
0.72,0.81,-0.11,3.64750742912292
0.72,0.8,-0.1,3.64750742912292
0.72,0.81,-0.1,3.65278601646423
