x_estimate,y_estimate,z_estimate,battery_voltage
0.64,0.73,-0.2,4.12258100509644
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.18,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.12258100509644
0.65,0.72,-0.19,4.11730241775513
0.66,0.72,-0.19,4.11730241775513
0.66,0.72,-0.19,4.11730241775513
0.66,0.72,-0.19,4.11202383041382
0.66,0.72,-0.19,4.11202383041382
0.66,0.72,-0.19,4.11202383041382
0.66,0.71,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.66,0.72,-0.19,4.10674524307251
0.67,0.72,-0.18,4.11202383041382
0.66,0.72,-0.18,4.11202383041382
0.66,0.72,-0.18,4.11730241775513
0.66,0.72,-0.19,4.11730241775513
0.66,0.72,-0.19,4.11730241775513
0.66,0.72,-0.19,4.11730241775513
0.66,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.10674524307251
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11202383041382
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.19,4.11730241775513
0.65,0.72,-0.18,4.11730241775513
0.66,0.72,-0.18,4.11202383041382
0.66,0.72,-0.18,4.11202383041382
0.66,0.72,-0.18,4.11202383041382
0.65,0.72,-0.18,4.11730241775513
0.65,0.72,-0.18,4.11730241775513
0.66,0.72,-0.18,4.11730241775513
0.66,0.72,-0.18,4.12258100509644
0.66,0.72,-0.18,4.11730241775513
0.66,0.72,-0.19,4.11730241775513
0.67,0.72,-0.19,4.11202383041382
0.67,0.71,-0.19,4.11202383041382
0.67,0.71,-0.19,4.11202383041382
0.67,0.71,-0.19,4.11202383041382
0.67,0.71,-0.19,4.11202383041382
0.67,0.72,-0.19,4.11730241775513
0.67,0.72,-0.19,4.11730241775513
0.67,0.72,-0.19,4.12258100509644
0.67,0.72,-0.2,4.12258100509644
0.68,0.72,-0.2,4.11730241775513
