x_estimate,y_estimate,z_estimate,battery_voltage
0.37,0.52,0.03,4.03284502029419
0.37,0.53,0.01,4.0381236076355
0.38,0.53,0.01,4.0381236076355
0.39,0.52,0.01,4.0381236076355
0.38,0.52,0.01,4.03284502029419
0.39,0.51,0.01,4.02756643295288
0.37,0.52,0.02,4.02228784561157
0.37,0.52,0.02,4.02228784561157
0.38,0.52,0.01,4.02228784561157
0.38,0.53,0.01,4.02756643295288
0.39,0.53,-0.0,4.03284502029419
0.38,0.53,-0.01,4.0381236076355
0.39,0.52,-0.01,4.0381236076355
0.39,0.53,-0.02,4.03284502029419
0.4,0.52,-0.01,4.03284502029419
0.34,0.5,0.11,4.03284502029419
0.34,0.5,0.1,4.02228784561157
0.34,0.49,0.11,4.02228784561157
0.35,0.5,0.09,4.02756643295288
0.35,0.49,0.09,4.03284502029419
0.36,0.48,0.09,4.03284502029419
0.35,0.48,0.08,4.03284502029419
0.35,0.49,0.08,4.0381236076355
0.36,0.48,0.05,4.0381236076355
0.36,0.47,0.05,4.03284502029419
0.29,0.44,0.19,4.02756643295288
0.29,0.44,0.19,4.02756643295288
0.31,0.44,0.17,4.02228784561157
0.31,0.43,0.16,4.02756643295288
0.3,0.42,0.15,4.03284502029419
0.3,0.42,0.15,4.03284502029419
0.3,0.45,0.15,4.0381236076355
0.32,0.43,0.14,4.0381236076355
0.3,0.46,0.15,4.0381236076355
0.3,0.46,0.15,4.03284502029419
0.31,0.46,0.14,4.02756643295288
0.31,0.46,0.14,4.02228784561157
0.32,0.45,0.14,4.02228784561157
0.32,0.46,0.11,4.02228784561157
0.32,0.46,0.11,4.02756643295288
0.34,0.44,0.1,4.03284502029419
0.34,0.44,0.09,4.0381236076355
0.24,0.49,0.19,4.0381236076355
0.24,0.49,0.19,4.03284502029419
0.26,0.48,0.17,4.03284502029419
0.26,0.48,0.17,4.02756643295288
0.26,0.47,0.17,4.02228784561157
0.28,0.46,0.15,4.02228784561157
0.28,0.47,0.15,4.02756643295288
0.26,0.47,0.16,4.03284502029419
0.27,0.46,0.15,4.03284502029419
0.28,0.46,0.14,4.03284502029419
0.29,0.46,0.13,4.0381236076355
0.28,0.46,0.12,4.0381236076355
0.29,0.45,0.12,4.03284502029419
0.28,0.45,0.11,4.02228784561157
0.29,0.44,0.12,4.02228784561157
0.31,0.43,0.11,4.02228784561157
0.3,0.43,0.1,4.02228784561157
0.31,0.42,0.1,4.03284502029419
0.32,0.44,0.07,4.03284502029419
0.32,0.44,0.07,4.0381236076355
0.33,0.42,0.07,4.0381236076355
0.34,0.44,0.06,4.0381236076355
0.34,0.43,0.06,4.03284502029419
0.35,0.45,0.05,4.02756643295288
0.34,0.44,0.05,4.02228784561157
0.35,0.44,0.04,4.02756643295288
0.35,0.45,0.03,4.02756643295288
0.37,0.45,0.02,4.03284502029419
0.36,0.45,0.02,4.03284502029419
0.37,0.44,0.02,4.0381236076355
0.33,0.42,0.09,4.0381236076355
0.33,0.42,0.09,4.0381236076355
0.3,0.4,0.15,4.0381236076355
0.29,0.41,0.15,4.02756643295288
0.3,0.4,0.15,4.02228784561157
0.31,0.4,0.13,4.02228784561157
0.31,0.4,0.12,4.02756643295288
0.31,0.39,0.12,4.03284502029419
0.31,0.41,0.11,4.03284502029419
0.32,0.41,0.1,4.0381236076355
0.3,0.44,0.12,4.0381236076355
0.31,0.45,0.12,4.0381236076355
0.32,0.44,0.11,4.02756643295288
0.31,0.44,0.1,4.02228784561157
0.32,0.44,0.1,4.02228784561157
