x_estimate,y_estimate,z_estimate,battery_voltage
0.6,0.7,-0.28,4.08035230636597
0.6,0.7,-0.27,4.08035230636597
0.6,0.7,-0.28,4.08563089370728
0.59,0.7,-0.28,4.09090948104858
0.59,0.7,-0.28,4.09090948104858
0.59,0.71,-0.28,4.09090948104858
0.59,0.71,-0.27,4.09090948104858
0.59,0.7,-0.27,4.08563089370728
0.59,0.7,-0.28,4.08035230636597
0.59,0.7,-0.28,4.08035230636597
0.58,0.71,-0.29,4.08035230636597
0.59,0.71,-0.29,4.08563089370728
0.59,0.71,-0.29,4.08563089370728
0.59,0.71,-0.29,4.08563089370728
0.59,0.71,-0.3,4.09090948104858
0.58,0.72,-0.3,4.09090948104858
0.58,0.71,-0.3,4.08563089370728
0.58,0.72,-0.3,4.08035230636597
0.58,0.72,-0.3,4.08035230636597
0.58,0.72,-0.31,4.08035230636597
0.58,0.72,-0.31,4.08035230636597
0.58,0.72,-0.3,4.08563089370728
0.58,0.72,-0.3,4.08563089370728
0.58,0.73,-0.3,4.09090948104858
0.58,0.73,-0.3,4.09090948104858
0.58,0.73,-0.3,4.09090948104858
0.58,0.73,-0.3,4.08563089370728
0.58,0.73,-0.3,4.08563089370728
0.58,0.72,-0.29,4.08035230636597
0.58,0.73,-0.29,4.08035230636597
0.58,0.72,-0.29,4.08035230636597
0.58,0.72,-0.29,4.08035230636597
0.58,0.72,-0.3,4.08563089370728
0.58,0.72,-0.3,4.09090948104858
0.58,0.72,-0.31,4.09090948104858
0.58,0.73,-0.31,4.08563089370728
0.58,0.72,-0.32,4.08563089370728
0.58,0.72,-0.32,4.08563089370728
0.58,0.72,-0.31,4.08035230636597
0.58,0.72,-0.32,4.08035230636597
0.58,0.72,-0.31,4.08035230636597
0.58,0.72,-0.31,4.08563089370728
0.58,0.73,-0.31,4.08563089370728
0.58,0.73,-0.31,4.08563089370728
0.58,0.73,-0.31,4.09090948104858
0.59,0.73,-0.31,4.09090948104858
0.59,0.73,-0.31,4.08563089370728
0.58,0.73,-0.32,4.08035230636597
0.58,0.73,-0.32,4.07507371902466
0.58,0.73,-0.32,4.07507371902466
0.59,0.73,-0.32,4.07507371902466
0.59,0.73,-0.33,4.08563089370728
0.59,0.73,-0.33,4.08563089370728
0.59,0.73,-0.33,4.09090948104858
0.59,0.73,-0.33,4.09090948104858
0.59,0.73,-0.32,4.09090948104858
0.59,0.73,-0.32,4.08563089370728
0.59,0.73,-0.32,4.08563089370728
0.59,0.73,-0.31,4.08035230636597
0.59,0.73,-0.31,4.08035230636597
0.59,0.73,-0.31,4.08035230636597
0.58,0.73,-0.31,4.08035230636597
0.59,0.73,-0.32,4.08563089370728
0.59,0.73,-0.31,4.09090948104858
0.59,0.73,-0.32,4.09090948104858
0.59,0.73,-0.32,4.09090948104858
0.59,0.73,-0.32,4.09090948104858
0.59,0.74,-0.32,4.08563089370728
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.32,4.08563089370728
0.59,0.74,-0.32,4.08563089370728
0.59,0.74,-0.32,4.09090948104858
0.58,0.74,-0.32,4.09090948104858
0.59,0.74,-0.32,4.09090948104858
0.58,0.74,-0.32,4.08563089370728
0.58,0.74,-0.32,4.08035230636597
0.58,0.74,-0.33,4.08035230636597
0.59,0.74,-0.33,4.08035230636597
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.32,4.08563089370728
0.59,0.74,-0.33,4.09090948104858
0.59,0.74,-0.33,4.09090948104858
0.59,0.74,-0.33,4.09090948104858
0.59,0.74,-0.33,4.08563089370728
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.32,4.07507371902466
0.59,0.74,-0.32,4.08035230636597
0.59,0.74,-0.33,4.08035230636597
0.59,0.74,-0.33,4.08035230636597
0.59,0.74,-0.32,4.08563089370728
0.6,0.74,-0.32,4.08563089370728
0.59,0.74,-0.32,4.09090948104858
0.59,0.74,-0.32,4.08563089370728
0.59,0.74,-0.33,4.08563089370728
0.59,0.74,-0.32,4.08563089370728
0.59,0.74,-0.33,4.08035230636597
0.59,0.74,-0.33,4.08035230636597
0.59,0.74,-0.32,4.08035230636597
0.59,0.73,-0.33,4.04868078231812
0.58,0.73,-0.32,4.04868078231812
0.59,0.74,-0.31,3.58944296836853
0.59,0.73,-0.31,3.54193544387817
0.59,0.73,-0.31,3.48387098312378
0.59,0.73,-0.31,3.47859239578247
0.59,0.73,-0.3,3.49970674514771
0.59,0.73,-0.3,3.52082109451294
0.59,0.73,-0.29,3.52082109451294
0.59,0.73,-0.29,3.56305003166199
0.59,0.73,-0.29,3.60000014305115
0.59,0.73,-0.3,3.631671667099
