x_estimate,y_estimate,z_estimate,battery_voltage
0.54,0.7,-0.34,4.11202383041382
0.54,0.7,-0.33,4.11202383041382
0.54,0.7,-0.33,4.10674524307251
0.54,0.7,-0.32,4.1014666557312
0.54,0.7,-0.32,4.1014666557312
0.54,0.7,-0.31,4.10674524307251
0.54,0.69,-0.3,4.10674524307251
0.54,0.7,-0.31,4.11202383041382
0.54,0.69,-0.3,4.11730241775513
0.55,0.7,-0.31,4.11730241775513
0.55,0.71,-0.3,4.11202383041382
0.55,0.7,-0.29,4.11202383041382
0.54,0.7,-0.3,4.10674524307251
0.54,0.7,-0.29,4.10674524307251
0.54,0.7,-0.29,4.10674524307251
0.54,0.7,-0.29,4.11202383041382
0.54,0.7,-0.28,4.11202383041382
0.54,0.7,-0.28,4.11202383041382
0.54,0.7,-0.29,4.11730241775513
0.54,0.69,-0.3,4.11730241775513
0.55,0.69,-0.29,4.11202383041382
0.55,0.69,-0.29,4.11202383041382
0.55,0.69,-0.3,4.11202383041382
0.54,0.7,-0.3,4.10674524307251
0.53,0.7,-0.3,4.10674524307251
0.53,0.7,-0.3,4.11202383041382
0.53,0.7,-0.31,4.11202383041382
0.54,0.7,-0.3,4.11730241775513
0.54,0.7,-0.31,4.11730241775513
0.54,0.7,-0.31,4.11730241775513
0.53,0.69,-0.31,4.11202383041382
0.53,0.69,-0.31,4.11202383041382
0.53,0.69,-0.32,4.10674524307251
0.53,0.7,-0.32,4.1014666557312
0.53,0.7,-0.33,4.1014666557312
0.52,0.7,-0.33,4.10674524307251
0.53,0.69,-0.33,4.10674524307251
0.53,0.69,-0.33,4.11202383041382
0.52,0.69,-0.33,4.11730241775513
0.52,0.7,-0.34,4.11202383041382
0.52,0.7,-0.34,4.11202383041382
0.52,0.7,-0.35,4.11202383041382
0.52,0.7,-0.35,4.10674524307251
0.52,0.7,-0.33,4.10674524307251
0.52,0.71,-0.33,4.10674524307251
0.52,0.71,-0.33,4.10674524307251
0.52,0.71,-0.33,4.11202383041382
0.52,0.71,-0.33,4.11202383041382
0.52,0.7,-0.33,4.11730241775513
0.52,0.71,-0.33,4.11202383041382
0.52,0.71,-0.33,4.11202383041382
0.52,0.72,-0.33,4.10674524307251
0.52,0.72,-0.33,4.10674524307251
0.52,0.71,-0.33,4.10674524307251
0.52,0.72,-0.33,4.10674524307251
0.52,0.72,-0.33,4.10674524307251
0.52,0.72,-0.34,4.11202383041382
0.52,0.71,-0.34,4.11730241775513
0.52,0.71,-0.34,4.11730241775513
0.52,0.71,-0.34,4.11730241775513
0.53,0.71,-0.34,4.11202383041382
0.53,0.71,-0.33,4.11202383041382
0.53,0.71,-0.33,4.10674524307251
0.54,0.71,-0.34,4.10674524307251
0.53,0.71,-0.35,4.10674524307251
0.53,0.71,-0.34,4.10674524307251
0.54,0.72,-0.34,4.11202383041382
0.54,0.71,-0.33,4.11202383041382
0.54,0.71,-0.34,4.11730241775513
0.54,0.71,-0.34,4.11730241775513
0.53,0.71,-0.34,4.11202383041382
0.54,0.71,-0.34,4.11202383041382
0.54,0.71,-0.35,4.10674524307251
0.54,0.71,-0.35,4.10674524307251
0.54,0.71,-0.36,4.10674524307251
0.54,0.7,-0.35,4.11202383041382
0.54,0.7,-0.35,4.11202383041382
0.54,0.7,-0.35,4.11202383041382
0.54,0.7,-0.35,4.11202383041382
0.54,0.69,-0.35,4.11202383041382
0.54,0.69,-0.35,4.11202383041382
0.54,0.69,-0.34,4.11202383041382
0.54,0.69,-0.33,4.10674524307251
0.55,0.7,-0.33,4.10674524307251
0.55,0.69,-0.32,4.1014666557312
0.56,0.69,-0.32,4.10674524307251
0.55,0.69,-0.32,4.10674524307251
0.55,0.69,-0.31,4.11202383041382
0.55,0.69,-0.31,4.11202383041382
0.56,0.69,-0.3,4.11202383041382
0.56,0.68,-0.3,4.11730241775513
0.56,0.68,-0.3,4.11202383041382
0.56,0.68,-0.3,4.11202383041382
0.56,0.68,-0.3,4.10674524307251
0.56,0.67,-0.3,4.10674524307251
0.56,0.68,-0.3,4.10674524307251
0.55,0.68,-0.3,4.10674524307251
0.56,0.67,-0.3,4.11202383041382
0.56,0.68,-0.3,4.11202383041382
0.56,0.67,-0.31,4.11730241775513
0.56,0.67,-0.31,4.11202383041382
0.55,0.67,-0.31,4.11202383041382
0.55,0.66,-0.31,4.10674524307251
0.56,0.67,-0.31,3.89032292366028
0.55,0.66,-0.31,3.66862177848816
0.56,0.67,-0.31,3.62639307975769
0.55,0.66,-0.31,3.60527873039246
0.56,0.66,-0.32,3.60527873039246
0.56,0.66,-0.32,3.62111449241638
0.56,0.67,-0.32,3.63695025444031
0.56,0.66,-0.33,3.65806460380554
0.55,0.66,-0.32,3.67917895317078
0.55,0.66,-0.32,3.68973612785339
0.55,0.66,-0.31,3.68973612785339
0.56,0.65,-0.32,3.71085047721863
0.56,0.66,-0.32,3.72668623924255
0.56,0.66,-0.32,3.74252200126648
0.57,0.66,-0.31,3.7530791759491
0.56,0.66,-0.31,3.76363635063171
0.57,0.65,-0.31,3.76363635063171
0.57,0.66,-0.31,3.77419352531433
0.57,0.65,-0.31,3.77947211265564
0.57,0.65,-0.31,3.77947211265564
0.57,0.65,-0.31,3.77947211265564
0.57,0.65,-0.31,3.77419352531433
0.57,0.66,-0.31,3.77419352531433
0.57,0.66,-0.29,3.77419352531433
0.57,0.66,-0.29,3.76891493797302
0.57,0.67,-0.29,3.76891493797302
0.58,0.66,-0.29,3.76891493797302
0.58,0.67,-0.3,3.76363635063171
0.58,0.67,-0.3,3.76363635063171
0.58,0.67,-0.3,3.75835776329041
0.58,0.66,-0.31,3.74252200126648
0.58,0.66,-0.31,3.73196482658386
0.58,0.66,-0.31,3.72140765190125
0.58,0.65,-0.31,3.71085047721863
0.58,0.66,-0.32,3.71085047721863
0.58,0.66,-0.32,3.70029330253601
0.58,0.66,-0.32,3.70029330253601
0.58,0.67,-0.31,3.68973612785339
0.58,0.68,-0.32,3.67390036582947
0.57,0.68,-0.32,3.66862177848816
0.57,0.68,-0.33,3.66862177848816
0.57,0.69,-0.33,3.65806460380554
0.56,0.69,-0.33,3.64750742912292
0.56,0.69,-0.32,3.64222884178162
0.56,0.69,-0.33,3.64750742912292
0.56,0.69,-0.33,3.65278601646423
0.55,0.7,-0.32,3.65278601646423
0.55,0.7,-0.32,3.64750742912292
0.55,0.69,-0.32,3.65278601646423
0.54,0.7,-0.33,3.631671667099
0.54,0.69,-0.32,3.60000014305115
0.54,0.69,-0.32,3.58416438102722
0.54,0.68,-0.31,3.58944296836853
0.53,0.68,-0.3,3.58944296836853
0.53,0.69,-0.3,3.58944296836853
0.52,0.7,-0.3,3.58944296836853
0.52,0.7,-0.3,3.58944296836853
0.51,0.71,-0.3,3.58416438102722
0.51,0.7,-0.29,3.58944296836853
0.5,0.7,-0.29,3.58944296836853
0.5,0.7,-0.29,3.59472155570984
0.49,0.71,-0.29,3.59472155570984
0.49,0.71,-0.29,3.60527873039246
0.49,0.7,-0.28,3.61583590507507
0.49,0.71,-0.28,3.61583590507507
0.49,0.7,-0.27,3.62639307975769
0.49,0.7,-0.27,3.63695025444031
0.49,0.7,-0.26,3.64222884178162
0.49,0.69,-0.25,3.64222884178162
0.49,0.69,-0.25,3.64750742912292
0.49,0.69,-0.23,3.64750742912292
0.49,0.69,-0.22,3.64750742912292
0.49,0.69,-0.22,3.64750742912292
0.49,0.68,-0.21,3.65806460380554
0.49,0.69,-0.21,3.65806460380554
0.49,0.68,-0.2,3.66334319114685
0.49,0.68,-0.19,3.66334319114685
0.5,0.68,-0.17,3.66334319114685
0.5,0.68,-0.16,3.66334319114685
0.51,0.69,-0.14,3.66334319114685
0.52,0.68,-0.12,3.66862177848816
0.52,0.68,-0.12,3.67390036582947
0.52,0.68,-0.09,3.67390036582947
0.53,0.69,-0.07,3.67917895317078
0.53,0.68,-0.06,3.68445754051208
0.53,0.68,-0.04,3.68973612785339
0.53,0.68,-0.03,3.6950147151947
0.54,0.67,-0.01,3.6950147151947
0.54,0.67,-0.01,3.6950147151947
0.55,0.67,0.01,3.6950147151947
0.56,0.66,0.02,3.6950147151947
0.56,0.66,0.04,3.6950147151947
0.57,0.66,0.06,3.6950147151947
0.57,0.66,0.07,3.70557188987732
0.58,0.66,0.08,3.70557188987732
0.58,0.66,0.1,3.72140765190125
0.58,0.65,0.1,3.72668623924255
0.59,0.65,0.12,3.73724341392517
0.59,0.64,0.14,3.74252200126648
0.59,0.65,0.15,3.74252200126648
0.6,0.64,0.16,3.74252200126648
0.6,0.64,0.18,3.7530791759491
0.6,0.64,0.19,3.76363635063171
0.61,0.64,0.19,3.76891493797302
0.61,0.64,0.2,3.77947211265564
0.62,0.64,0.22,3.77947211265564
0.62,0.63,0.23,3.77947211265564
0.63,0.63,0.25,3.78475069999695
0.63,0.63,0.25,3.77947211265564
0.63,0.62,0.27,3.78475069999695
0.64,0.63,0.28,3.79002928733826
0.65,0.63,0.29,3.79002928733826
0.65,0.63,0.3,3.79002928733826
0.65,0.63,0.3,3.79530787467957
0.65,0.62,0.31,3.80058646202087
0.66,0.62,0.33,3.80058646202087
