x_estimate,y_estimate,z_estimate,battery_voltage
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.75835776329041
1.83,1.23,-0.15,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.82,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.83,1.25,-0.16,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.76363635063171
1.82,1.24,-0.15,3.76891493797302
1.82,1.24,-0.15,3.76891493797302
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.75835776329041
1.83,1.24,-0.15,3.75835776329041
1.83,1.24,-0.15,3.75835776329041
1.83,1.24,-0.15,3.75835776329041
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.76891493797302
1.83,1.24,-0.15,3.76363635063171
1.83,1.24,-0.15,3.75835776329041
1.83,1.24,-0.15,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.16,3.75835776329041
1.83,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.83,1.24,-0.16,3.76363635063171
1.84,1.25,-0.16,3.76363635063171
1.83,1.25,-0.16,3.76363635063171
1.84,1.25,-0.16,3.76363635063171
1.84,1.24,-0.16,3.75835776329041
1.84,1.25,-0.17,3.75835776329041
1.84,1.24,-0.17,3.75835776329041
1.84,1.24,-0.17,3.75835776329041
1.84,1.24,-0.17,3.76363635063171
1.84,1.24,-0.17,3.76363635063171
1.84,1.24,-0.17,3.76891493797302
1.84,1.24,-0.17,3.76891493797302
1.84,1.24,-0.17,3.76363635063171
1.83,1.24,-0.18,3.76363635063171
1.83,1.24,-0.18,3.75835776329041
1.84,1.24,-0.18,3.75835776329041
1.84,1.24,-0.18,3.75835776329041
1.84,1.24,-0.18,3.76363635063171
1.83,1.24,-0.17,3.76363635063171
1.83,1.24,-0.17,3.76363635063171
1.83,1.24,-0.17,3.76363635063171
1.83,1.24,-0.17,3.76891493797302
1.83,1.24,-0.17,3.76363635063171
1.83,1.24,-0.17,3.76363635063171
1.83,1.24,-0.17,3.75835776329041
1.84,1.24,-0.17,3.75835776329041
1.84,1.25,-0.17,3.75835776329041
1.84,1.25,-0.17,3.76363635063171
1.84,1.25,-0.17,3.76363635063171
1.83,1.24,-0.17,3.76891493797302
1.84,1.24,-0.17,3.76891493797302
1.84,1.24,-0.17,3.76891493797302
1.84,1.24,-0.17,3.76363635063171
1.84,1.24,-0.17,3.76363635063171
1.84,1.24,-0.17,3.75835776329041
1.83,1.24,-0.17,3.75835776329041
1.83,1.24,-0.17,3.75835776329041
1.84,1.23,-0.17,3.75835776329041
1.84,1.24,-0.17,3.76363635063171
1.84,1.24,-0.17,3.76363635063171
1.84,1.23,-0.17,3.76891493797302
1.84,1.23,-0.17,3.76363635063171
1.84,1.23,-0.18,3.76363635063171
1.84,1.23,-0.18,3.76363635063171
1.84,1.23,-0.18,3.75835776329041
1.84,1.22,-0.18,3.75835776329041
1.83,1.22,-0.18,3.75835776329041
1.84,1.22,-0.18,3.75835776329041
1.84,1.22,-0.18,3.75835776329041
1.84,1.22,-0.18,3.76363635063171
1.84,1.22,-0.19,3.76363635063171
1.84,1.22,-0.18,3.76891493797302
1.84,1.23,-0.19,3.76891493797302
1.84,1.22,-0.19,3.76363635063171
1.84,1.22,-0.19,3.75835776329041
1.84,1.22,-0.19,3.75835776329041
1.84,1.22,-0.19,3.75835776329041
1.84,1.22,-0.19,3.75835776329041
1.83,1.22,-0.19,3.75835776329041
1.83,1.22,-0.19,3.76363635063171
1.83,1.22,-0.19,3.76891493797302
1.83,1.22,-0.19,3.76891493797302
1.84,1.22,-0.2,3.76891493797302
1.83,1.21,-0.19,3.76363635063171
1.83,1.22,-0.19,3.76363635063171
1.83,1.22,-0.19,3.75835776329041
1.83,1.21,-0.19,3.36246347427368
1.83,1.21,-0.19,3.3149561882019
1.83,1.21,-0.18,3.3149561882019
1.83,1.21,-0.19,3.27272748947144
1.83,1.21,-0.19,3.29384183883667
1.83,1.22,-0.19,3.32023477554321
1.83,1.21,-0.19,3.34662771224976
1.83,1.21,-0.19,3.36774206161499
1.83,1.21,-0.19,3.36774206161499
1.83,1.21,-0.19,3.38885641098022
1.83,1.21,-0.19,3.40469217300415
1.83,1.21,-0.18,3.42052793502808
1.84,1.21,-0.18,3.44164228439331
1.84,1.21,-0.19,3.45219945907593
1.84,1.21,-0.19,3.45219945907593
