x_estimate,y_estimate,z_estimate,battery_voltage
0.79,0.75,-0.19,3.79530787467957
0.79,0.76,-0.2,3.79002928733826
0.79,0.76,-0.2,3.79002928733826
0.79,0.75,-0.2,3.79002928733826
0.79,0.75,-0.19,3.79530787467957
0.79,0.75,-0.19,3.79530787467957
0.8,0.75,-0.19,3.79530787467957
0.8,0.75,-0.19,3.80058646202087
0.8,0.75,-0.19,3.80058646202087
0.79,0.75,-0.19,3.79530787467957
0.79,0.75,-0.19,3.79002928733826
0.79,0.75,-0.19,3.79002928733826
0.79,0.74,-0.18,3.79002928733826
0.79,0.74,-0.18,3.79002928733826
0.79,0.74,-0.18,3.79530787467957
0.79,0.74,-0.18,3.79530787467957
0.79,0.74,-0.18,3.80058646202087
0.79,0.74,-0.19,3.80058646202087
0.79,0.75,-0.19,3.80058646202087
0.79,0.75,-0.19,3.80058646202087
0.79,0.75,-0.19,3.79002928733826
0.79,0.75,-0.19,3.79002928733826
0.8,0.75,-0.19,3.79002928733826
0.8,0.75,-0.19,3.79002928733826
0.8,0.75,-0.19,3.79002928733826
0.8,0.75,-0.19,3.79530787467957
0.8,0.75,-0.19,3.80058646202087
0.8,0.75,-0.19,3.80058646202087
0.8,0.75,-0.19,3.80058646202087
0.8,0.75,-0.19,3.79530787467957
0.8,0.75,-0.19,3.79530787467957
0.8,0.75,-0.2,3.79002928733826
0.8,0.75,-0.19,3.79002928733826
0.8,0.75,-0.2,3.79002928733826
0.8,0.75,-0.19,3.79530787467957
0.8,0.75,-0.19,3.79530787467957
0.8,0.74,-0.19,3.79530787467957
0.8,0.74,-0.18,3.80058646202087
0.8,0.74,-0.18,3.80058646202087
0.8,0.74,-0.18,3.79530787467957
0.8,0.74,-0.18,3.79002928733826
0.8,0.74,-0.18,3.79002928733826
0.8,0.74,-0.18,3.79002928733826
0.8,0.75,-0.18,3.79002928733826
0.8,0.75,-0.19,3.79530787467957
0.8,0.74,-0.19,3.79530787467957
0.8,0.74,-0.18,3.80058646202087
0.8,0.74,-0.19,3.80058646202087
0.8,0.74,-0.19,3.80058646202087
0.8,0.74,-0.18,3.79530787467957
0.8,0.74,-0.19,3.79002928733826
0.8,0.74,-0.18,3.79002928733826
0.8,0.74,-0.18,3.79002928733826
0.8,0.74,-0.18,3.79002928733826
0.8,0.74,-0.18,3.79002928733826
0.79,0.74,-0.18,3.79530787467957
0.79,0.74,-0.19,3.80058646202087
0.79,0.74,-0.19,3.80058646202087
0.79,0.74,-0.19,3.80058646202087
0.79,0.74,-0.18,3.79530787467957
0.79,0.74,-0.18,3.79530787467957
0.79,0.74,-0.18,3.79002928733826
0.79,0.74,-0.18,3.79002928733826
0.79,0.74,-0.18,3.79002928733826
0.79,0.74,-0.17,3.79530787467957
0.79,0.74,-0.17,3.79530787467957
0.79,0.74,-0.17,3.79530787467957
0.79,0.75,-0.17,3.80058646202087
0.79,0.75,-0.18,3.79530787467957
0.79,0.75,-0.17,3.79530787467957
0.79,0.75,-0.17,3.79002928733826
0.79,0.75,-0.17,3.79002928733826
0.79,0.75,-0.18,3.79002928733826
0.79,0.75,-0.17,3.79002928733826
0.79,0.75,-0.18,3.79530787467957
0.79,0.75,-0.18,3.79530787467957
0.79,0.75,-0.18,3.80058646202087
0.79,0.76,-0.18,3.80058646202087
0.79,0.75,-0.18,3.80058646202087
0.78,0.76,-0.18,3.79530787467957
0.79,0.76,-0.17,3.79002928733826
0.79,0.76,-0.18,3.79002928733826
0.79,0.76,-0.18,3.79002928733826
0.78,0.76,-0.17,3.79002928733826
