x_estimate,y_estimate,z_estimate,battery_voltage
0.54,0.68,-0.28,4.11202383041382
0.54,0.68,-0.28,4.11202383041382
0.54,0.69,-0.28,4.11730241775513
0.54,0.68,-0.29,4.11202383041382
0.54,0.69,-0.29,4.11202383041382
0.54,0.69,-0.28,4.10674524307251
0.54,0.69,-0.28,4.10674524307251
0.54,0.69,-0.28,4.10674524307251
0.54,0.69,-0.28,4.10674524307251
0.54,0.69,-0.28,4.11202383041382
0.54,0.69,-0.29,4.11202383041382
0.54,0.68,-0.29,4.11730241775513
0.54,0.68,-0.29,4.11730241775513
0.54,0.68,-0.28,4.11730241775513
0.54,0.68,-0.29,4.11202383041382
0.53,0.68,-0.29,4.10674524307251
0.54,0.67,-0.29,4.10674524307251
0.53,0.67,-0.29,4.10674524307251
0.54,0.67,-0.29,4.10674524307251
0.53,0.68,-0.29,4.10674524307251
0.53,0.67,-0.29,4.11202383041382
0.53,0.68,-0.28,4.11730241775513
0.53,0.68,-0.28,4.11730241775513
0.53,0.68,-0.28,4.11202383041382
0.53,0.68,-0.28,4.10674524307251
0.53,0.68,-0.29,4.10674524307251
0.54,0.68,-0.29,4.10674524307251
0.53,0.68,-0.29,4.10674524307251
0.53,0.68,-0.28,4.10674524307251
0.53,0.68,-0.29,4.11202383041382
0.53,0.68,-0.29,4.11202383041382
0.53,0.69,-0.29,4.11202383041382
0.52,0.68,-0.29,4.11730241775513
0.52,0.68,-0.29,4.11202383041382
0.52,0.68,-0.29,4.11202383041382
0.52,0.68,-0.29,4.10674524307251
0.52,0.68,-0.29,4.10674524307251
0.52,0.67,-0.3,4.10674524307251
0.52,0.67,-0.3,4.10674524307251
0.52,0.68,-0.3,4.11202383041382
0.53,0.68,-0.29,4.11202383041382
0.52,0.68,-0.29,4.11730241775513
0.52,0.67,-0.28,4.11730241775513
0.52,0.67,-0.28,4.11730241775513
0.53,0.68,-0.28,4.11202383041382
0.53,0.67,-0.28,4.10674524307251
0.53,0.68,-0.28,4.10674524307251
0.53,0.68,-0.28,4.10674524307251
0.53,0.68,-0.28,4.11202383041382
0.53,0.69,-0.28,4.11202383041382
0.54,0.68,-0.28,4.11202383041382
0.53,0.68,-0.29,4.11730241775513
0.53,0.68,-0.29,4.11730241775513
0.53,0.68,-0.29,4.11202383041382
0.53,0.68,-0.29,4.11202383041382
0.53,0.68,-0.29,4.11202383041382
0.53,0.68,-0.3,4.10674524307251
0.53,0.67,-0.3,4.10674524307251
0.53,0.68,-0.29,4.10674524307251
0.53,0.67,-0.3,4.11202383041382
0.54,0.67,-0.29,4.11202383041382
0.54,0.67,-0.29,4.11202383041382
0.54,0.67,-0.28,4.11730241775513
0.54,0.67,-0.28,4.11202383041382
0.54,0.67,-0.28,4.10674524307251
0.54,0.67,-0.28,4.10674524307251
0.54,0.67,-0.28,4.1014666557312
0.54,0.66,-0.28,4.1014666557312
0.55,0.66,-0.28,4.10674524307251
0.55,0.66,-0.28,4.11202383041382
0.55,0.67,-0.28,4.11202383041382
0.55,0.66,-0.29,4.11202383041382
0.54,0.66,-0.27,4.11730241775513
0.54,0.67,-0.27,4.11730241775513
0.54,0.66,-0.27,4.11202383041382
0.54,0.66,-0.27,4.10674524307251
0.54,0.66,-0.28,4.10674524307251
0.54,0.66,-0.26,4.10674524307251
0.54,0.66,-0.27,4.10674524307251
0.53,0.65,-0.27,4.10674524307251
0.54,0.65,-0.27,4.11202383041382
0.54,0.66,-0.28,4.11730241775513
0.54,0.66,-0.27,4.11730241775513
0.54,0.67,-0.27,4.11202383041382
0.54,0.66,-0.28,4.11202383041382
0.54,0.66,-0.27,4.11202383041382
0.54,0.66,-0.28,4.10674524307251
0.54,0.66,-0.28,4.10674524307251
0.54,0.66,-0.28,4.10674524307251
0.54,0.66,-0.28,4.11202383041382
0.54,0.66,-0.28,4.11202383041382
0.54,0.65,-0.28,4.11202383041382
0.54,0.65,-0.28,4.11730241775513
0.54,0.65,-0.29,4.11202383041382
0.54,0.65,-0.29,4.11202383041382
0.54,0.65,-0.29,4.10674524307251
0.54,0.65,-0.28,4.10674524307251
0.54,0.65,-0.28,4.10674524307251
0.54,0.65,-0.27,4.10674524307251
0.54,0.64,-0.27,4.11202383041382
0.54,0.64,-0.27,4.11202383041382
0.54,0.64,-0.26,4.11202383041382
