x_estimate,y_estimate,z_estimate,battery_voltage
0.63,0.76,-0.28,4.12258100509644
0.63,0.77,-0.28,4.11730241775513
0.62,0.77,-0.29,4.11202383041382
0.62,0.77,-0.28,4.11202383041382
0.63,0.77,-0.28,4.11202383041382
0.62,0.77,-0.28,4.11202383041382
0.63,0.76,-0.27,4.11202383041382
0.63,0.76,-0.27,4.11730241775513
0.63,0.76,-0.27,4.11730241775513
0.63,0.76,-0.27,4.11730241775513
0.63,0.76,-0.26,4.12258100509644
0.63,0.76,-0.26,4.12258100509644
0.63,0.76,-0.26,4.11730241775513
0.63,0.77,-0.25,4.11202383041382
0.63,0.77,-0.26,4.11202383041382
0.63,0.77,-0.26,4.11202383041382
0.63,0.77,-0.26,4.11202383041382
0.62,0.77,-0.26,4.11730241775513
0.62,0.77,-0.26,4.11730241775513
0.62,0.77,-0.26,4.12258100509644
0.63,0.77,-0.26,4.12258100509644
0.63,0.77,-0.27,4.12258100509644
0.63,0.77,-0.26,4.11730241775513
0.63,0.77,-0.26,4.11730241775513
0.63,0.77,-0.26,4.11202383041382
0.63,0.76,-0.26,4.11202383041382
0.63,0.77,-0.26,4.11730241775513
0.62,0.77,-0.26,4.11730241775513
0.62,0.77,-0.26,4.11730241775513
0.62,0.77,-0.26,4.12258100509644
0.63,0.77,-0.27,4.12258100509644
0.63,0.77,-0.26,4.11730241775513
0.63,0.77,-0.26,4.11730241775513
0.64,0.77,-0.25,4.11730241775513
0.64,0.77,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11730241775513
0.64,0.76,-0.25,4.11730241775513
0.64,0.76,-0.25,4.11730241775513
0.64,0.76,-0.24,4.12258100509644
0.64,0.76,-0.25,4.11730241775513
0.64,0.76,-0.24,4.11730241775513
0.64,0.76,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11202383041382
0.64,0.75,-0.26,4.11202383041382
0.64,0.75,-0.27,4.11730241775513
0.64,0.75,-0.27,4.11730241775513
0.64,0.75,-0.26,4.12258100509644
0.64,0.75,-0.26,4.12258100509644
0.64,0.76,-0.26,4.12258100509644
0.64,0.76,-0.25,4.11730241775513
0.64,0.76,-0.25,4.11202383041382
0.63,0.76,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11202383041382
0.64,0.76,-0.25,4.11730241775513
0.64,0.76,-0.26,4.11730241775513
0.64,0.76,-0.26,4.11730241775513
0.63,0.76,-0.26,4.12258100509644
0.64,0.76,-0.25,4.12258100509644
0.64,0.76,-0.25,4.12258100509644
0.64,0.76,-0.26,4.11730241775513
0.64,0.76,-0.26,4.11730241775513
0.64,0.76,-0.26,4.11202383041382
0.64,0.76,-0.26,4.11202383041382
0.64,0.76,-0.26,4.11730241775513
0.65,0.76,-0.25,4.11730241775513
0.65,0.76,-0.25,4.12258100509644
0.65,0.76,-0.25,4.12258100509644
0.64,0.76,-0.25,4.12258100509644
0.64,0.77,-0.24,4.12258100509644
0.64,0.77,-0.24,4.11730241775513
0.64,0.77,-0.25,4.11202383041382
0.64,0.77,-0.25,4.11202383041382
0.64,0.77,-0.25,4.11202383041382
0.64,0.77,-0.25,4.11730241775513
0.64,0.77,-0.25,4.11730241775513
0.64,0.77,-0.25,4.11730241775513
0.64,0.76,-0.25,4.12258100509644
0.65,0.76,-0.24,4.11730241775513
0.65,0.77,-0.24,4.11730241775513
0.65,0.77,-0.23,4.11730241775513
0.65,0.77,-0.22,4.11730241775513
0.65,0.77,-0.23,4.11202383041382
0.65,0.77,-0.23,4.11202383041382
0.65,0.77,-0.23,4.11730241775513
0.65,0.77,-0.23,4.11730241775513
0.65,0.77,-0.24,4.11730241775513
0.65,0.77,-0.24,4.12258100509644
0.65,0.77,-0.25,4.12258100509644
0.65,0.77,-0.25,4.11730241775513
0.65,0.77,-0.25,4.11730241775513
0.65,0.77,-0.25,4.11730241775513
0.65,0.77,-0.25,4.11202383041382
0.65,0.76,-0.25,4.11202383041382
0.65,0.76,-0.25,4.11202383041382
0.65,0.76,-0.25,4.11730241775513
0.65,0.76,-0.25,4.12258100509644
0.65,0.76,-0.25,4.12258100509644
0.65,0.76,-0.25,4.12258100509644
0.65,0.76,-0.25,4.11730241775513
0.65,0.76,-0.25,4.11730241775513
0.65,0.76,-0.25,3.72140765190125
0.65,0.76,-0.25,3.631671667099
0.65,0.76,-0.25,3.631671667099
0.65,0.76,-0.26,3.59472155570984
0.65,0.76,-0.26,3.60527873039246
0.65,0.75,-0.26,3.62111449241638
0.64,0.76,-0.26,3.64750742912292
0.64,0.76,-0.26,3.67390036582947
0.63,0.76,-0.26,3.67390036582947
0.64,0.77,-0.26,3.6950147151947
0.63,0.77,-0.26,3.71085047721863
0.62,0.77,-0.25,3.72140765190125
0.62,0.76,-0.25,3.74252200126648
0.62,0.76,-0.26,3.75835776329041
0.62,0.76,-0.26,3.75835776329041
0.62,0.76,-0.25,3.77419352531433
0.63,0.76,-0.26,3.77947211265564
0.63,0.76,-0.26,3.77947211265564
0.63,0.76,-0.26,3.77947211265564
0.63,0.76,-0.26,3.76891493797302
0.63,0.76,-0.26,3.76891493797302
0.63,0.76,-0.26,3.76363635063171
0.63,0.76,-0.26,3.75835776329041
0.63,0.75,-0.27,3.76363635063171
0.63,0.76,-0.27,3.76363635063171
0.63,0.75,-0.27,3.76363635063171
0.63,0.75,-0.27,3.76363635063171
0.63,0.75,-0.27,3.75835776329041
0.63,0.75,-0.28,3.74252200126648
0.63,0.75,-0.28,3.73724341392517
0.63,0.75,-0.28,3.72668623924255
0.63,0.75,-0.28,3.71612906455994
0.62,0.75,-0.29,3.71612906455994
0.62,0.75,-0.28,3.71085047721863
0.63,0.75,-0.28,3.70557188987732
0.62,0.75,-0.28,3.70029330253601
0.63,0.76,-0.28,3.6950147151947
0.62,0.76,-0.27,3.68973612785339
0.62,0.76,-0.27,3.68973612785339
0.62,0.76,-0.27,3.68445754051208
0.62,0.76,-0.27,3.67917895317078
0.63,0.76,-0.26,3.67390036582947
0.62,0.76,-0.26,3.67390036582947
0.63,0.76,-0.26,3.67917895317078
0.63,0.76,-0.26,3.67917895317078
0.63,0.76,-0.26,3.67917895317078
0.63,0.77,-0.26,3.67390036582947
0.62,0.77,-0.26,3.66862177848816
0.63,0.76,-0.25,3.65278601646423
0.63,0.76,-0.25,3.64222884178162
0.63,0.76,-0.25,3.64222884178162
0.63,0.76,-0.25,3.631671667099
0.63,0.77,-0.26,3.62639307975769
0.63,0.76,-0.25,3.62639307975769
0.63,0.77,-0.25,3.62111449241638
0.63,0.77,-0.25,3.62639307975769
0.62,0.77,-0.25,3.62639307975769
0.62,0.77,-0.25,3.62111449241638
0.62,0.77,-0.25,3.62111449241638
0.62,0.77,-0.25,3.62111449241638
0.62,0.77,-0.24,3.61055731773376
0.62,0.77,-0.24,3.61055731773376
0.63,0.76,-0.23,3.61055731773376
0.63,0.76,-0.22,3.62111449241638
0.63,0.76,-0.22,3.62639307975769
0.64,0.76,-0.2,3.63695025444031
0.63,0.76,-0.21,3.64222884178162
0.63,0.76,-0.19,3.64750742912292
0.64,0.75,-0.19,3.64750742912292
0.64,0.75,-0.18,3.64750742912292
0.64,0.75,-0.17,3.64750742912292
0.64,0.75,-0.17,3.65278601646423
0.64,0.74,-0.15,3.65806460380554
0.65,0.74,-0.14,3.66334319114685
