x_estimate,y_estimate,z_estimate,battery_voltage
0.47,0.61,-0.34,4.10674524307251
0.47,0.6,-0.34,4.10674524307251
0.47,0.61,-0.33,4.10674524307251
0.47,0.6,-0.34,4.11202383041382
0.47,0.6,-0.33,4.11202383041382
0.47,0.6,-0.33,4.11202383041382
0.47,0.6,-0.33,4.11730241775513
0.47,0.6,-0.34,4.11202383041382
0.47,0.6,-0.34,4.10674524307251
0.47,0.6,-0.33,4.1014666557312
0.47,0.59,-0.33,4.1014666557312
0.47,0.59,-0.33,4.1014666557312
0.47,0.59,-0.34,4.10674524307251
0.47,0.59,-0.33,4.10674524307251
0.47,0.59,-0.33,4.11202383041382
0.47,0.59,-0.33,4.11730241775513
0.48,0.58,-0.33,4.11202383041382
0.47,0.59,-0.33,4.11202383041382
0.47,0.59,-0.33,4.11202383041382
0.47,0.59,-0.33,4.10674524307251
0.47,0.59,-0.33,4.1014666557312
0.48,0.59,-0.33,4.10674524307251
0.47,0.59,-0.33,4.10674524307251
0.47,0.58,-0.34,4.10674524307251
0.47,0.58,-0.34,4.11202383041382
0.47,0.58,-0.34,4.11730241775513
0.47,0.58,-0.34,4.11730241775513
0.46,0.59,-0.34,4.11202383041382
0.45,0.6,-0.35,4.10674524307251
0.46,0.6,-0.34,4.10674524307251
0.45,0.6,-0.35,4.10674524307251
0.45,0.61,-0.35,4.10674524307251
0.45,0.6,-0.35,4.10674524307251
0.45,0.6,-0.36,4.11202383041382
0.45,0.61,-0.36,4.11730241775513
0.44,0.6,-0.36,4.11730241775513
0.44,0.61,-0.36,4.11730241775513
0.44,0.61,-0.37,4.11202383041382
0.44,0.61,-0.37,4.10674524307251
0.44,0.62,-0.37,4.10674524307251
0.44,0.62,-0.37,4.10674524307251
0.44,0.62,-0.37,4.10674524307251
0.44,0.62,-0.38,4.10674524307251
0.44,0.62,-0.37,4.11202383041382
0.44,0.62,-0.38,4.11202383041382
0.44,0.62,-0.37,4.11730241775513
0.44,0.62,-0.37,4.11730241775513
0.44,0.62,-0.37,4.11730241775513
0.44,0.62,-0.35,4.11202383041382
0.44,0.63,-0.35,4.10674524307251
0.44,0.62,-0.35,4.1014666557312
0.45,0.62,-0.35,4.10674524307251
0.44,0.62,-0.35,4.10674524307251
0.44,0.63,-0.34,4.10674524307251
0.44,0.62,-0.34,4.11202383041382
0.44,0.62,-0.34,4.11202383041382
0.44,0.62,-0.35,4.11202383041382
0.44,0.63,-0.35,4.11202383041382
0.44,0.62,-0.35,4.10674524307251
0.44,0.63,-0.35,4.10674524307251
0.44,0.63,-0.35,4.10674524307251
0.44,0.64,-0.35,4.10674524307251
0.44,0.64,-0.34,4.10674524307251
0.44,0.63,-0.34,4.11202383041382
0.44,0.63,-0.35,4.11202383041382
0.43,0.63,-0.35,4.11202383041382
0.43,0.64,-0.35,4.11202383041382
0.44,0.64,-0.35,4.11202383041382
0.43,0.64,-0.34,4.10674524307251
0.44,0.64,-0.34,4.10674524307251
0.44,0.65,-0.34,4.10674524307251
0.43,0.65,-0.34,4.10674524307251
0.43,0.64,-0.34,4.10674524307251
0.43,0.64,-0.34,4.11202383041382
0.43,0.64,-0.34,4.11202383041382
0.43,0.63,-0.33,4.11730241775513
0.43,0.64,-0.33,4.11202383041382
0.43,0.63,-0.33,4.11202383041382
0.43,0.63,-0.33,4.11202383041382
0.43,0.63,-0.34,4.10674524307251
0.43,0.62,-0.34,4.1014666557312
0.42,0.62,-0.35,4.10674524307251
0.43,0.62,-0.34,4.11202383041382
0.43,0.62,-0.34,4.11202383041382
0.44,0.62,-0.34,4.11202383041382
0.44,0.62,-0.34,4.11730241775513
0.44,0.62,-0.33,4.11730241775513
0.44,0.61,-0.33,4.11202383041382
0.45,0.61,-0.33,4.10674524307251
0.44,0.61,-0.33,4.10674524307251
0.44,0.61,-0.34,4.10674524307251
0.44,0.61,-0.34,4.10674524307251
0.44,0.61,-0.34,4.10674524307251
0.44,0.61,-0.35,4.11202383041382
0.44,0.61,-0.33,4.11202383041382
0.44,0.61,-0.32,4.11202383041382
0.45,0.62,-0.32,4.11202383041382
0.45,0.62,-0.32,4.11202383041382
0.44,0.62,-0.32,4.10674524307251
0.44,0.63,-0.32,4.1014666557312
0.44,0.63,-0.31,4.1014666557312
0.44,0.63,-0.32,4.1014666557312
0.43,0.64,-0.32,4.10674524307251
0.43,0.64,-0.33,3.92199444770813
0.43,0.65,-0.32,3.62639307975769
0.44,0.65,-0.32,3.57888579368591
0.44,0.65,-0.31,3.53137826919556
0.44,0.66,-0.31,3.53137826919556
0.44,0.66,-0.32,3.53665685653687
0.44,0.66,-0.32,3.5683286190033
0.44,0.65,-0.31,3.59472155570984
0.44,0.66,-0.31,3.62639307975769
0.44,0.65,-0.31,3.65806460380554
0.44,0.66,-0.31,3.65806460380554
0.43,0.66,-0.32,3.6950147151947
0.44,0.65,-0.31,3.71612906455994
0.44,0.65,-0.31,3.72668623924255
0.44,0.65,-0.3,3.73196482658386
0.43,0.65,-0.3,3.74252200126648
0.43,0.65,-0.3,3.74252200126648
0.44,0.64,-0.3,3.7530791759491
0.43,0.64,-0.3,3.7530791759491
0.43,0.64,-0.3,3.75835776329041
0.43,0.64,-0.3,3.76363635063171
0.43,0.63,-0.31,3.76363635063171
0.43,0.63,-0.31,3.76363635063171
0.44,0.63,-0.29,3.76363635063171
0.43,0.63,-0.29,3.7530791759491
0.43,0.63,-0.29,3.74780058860779
0.43,0.63,-0.3,3.74252200126648
0.43,0.63,-0.31,3.73724341392517
0.43,0.62,-0.31,3.73724341392517
0.43,0.63,-0.31,3.73196482658386
0.43,0.62,-0.31,3.72140765190125
0.44,0.62,-0.31,3.71612906455994
0.44,0.62,-0.31,3.70557188987732
0.44,0.62,-0.31,3.68973612785339
0.44,0.62,-0.3,3.68973612785339
0.43,0.62,-0.31,3.67917895317078
0.44,0.62,-0.3,3.67390036582947
0.43,0.63,-0.31,3.66334319114685
0.44,0.63,-0.3,3.65278601646423
0.44,0.63,-0.28,3.64222884178162
0.43,0.62,-0.28,3.64222884178162
0.44,0.62,-0.28,3.64222884178162
0.44,0.63,-0.28,3.64222884178162
0.44,0.62,-0.27,3.64222884178162
0.44,0.63,-0.27,3.63695025444031
0.44,0.63,-0.27,3.62639307975769
0.45,0.63,-0.27,3.62639307975769
0.44,0.63,-0.27,3.62111449241638
0.44,0.64,-0.27,3.61055731773376
0.44,0.63,-0.27,3.60527873039246
0.43,0.64,-0.27,3.59472155570984
0.43,0.64,-0.27,3.58944296836853
0.43,0.64,-0.27,3.58944296836853
0.43,0.64,-0.26,3.58416438102722
0.42,0.64,-0.26,3.5736072063446
0.43,0.65,-0.26,3.5683286190033
0.43,0.64,-0.26,3.56305003166199
0.44,0.65,-0.26,3.56305003166199
0.44,0.64,-0.26,3.56305003166199
0.44,0.64,-0.26,3.56305003166199
0.44,0.64,-0.26,3.55777144432068
0.44,0.64,-0.26,3.55777144432068
0.44,0.64,-0.26,3.56305003166199
0.44,0.64,-0.25,3.5683286190033
0.45,0.64,-0.25,3.5683286190033
0.45,0.64,-0.24,3.5683286190033
0.45,0.63,-0.23,3.5683286190033
